time,Out_byte[7],Out_byte[6],Out_byte[5],Out_byte[4],Out_byte[3],Out_byte[2],Out_byte[1],Out_byte[0],CEO,Valid_out
42505,0,1,1,0,0,1,0,1,0,1
42515,0,1,1,0,0,1,0,1,0,1
42525,0,1,1,0,0,1,0,1,0,1
42535,0,1,1,0,0,1,0,1,0,1
42545,0,1,1,0,0,1,0,1,0,1
42555,0,0,1,0,0,1,0,0,1,1
42565,0,0,1,0,0,1,0,0,0,1
42575,0,0,1,0,0,1,0,0,0,1
42585,0,0,1,0,0,1,0,0,0,1
42595,0,0,1,0,0,1,0,0,0,1
42605,0,0,1,0,0,1,0,0,0,1
42615,0,0,1,0,0,1,0,0,0,1
42625,0,0,1,0,0,1,0,0,0,1
42635,0,1,0,0,1,1,0,0,1,1
42645,0,1,0,0,1,1,0,0,0,1
42655,0,1,0,0,1,1,0,0,0,1
42665,0,1,0,0,1,1,0,0,0,1
42675,0,1,0,0,1,1,0,0,0,1
42685,0,1,0,0,1,1,0,0,0,1
42695,0,1,0,0,1,1,0,0,0,1
42705,0,1,0,0,1,1,0,0,0,1
42715,1,1,1,0,1,1,0,0,1,1
42725,1,1,1,0,1,1,0,0,0,1
42735,1,1,1,0,1,1,0,0,0,1
42745,1,1,1,0,1,1,0,0,0,1
42755,1,1,1,0,1,1,0,0,0,1
42765,1,1,1,0,1,1,0,0,0,1
42775,1,1,1,0,1,1,0,0,0,1
42785,1,1,1,0,1,1,0,0,0,1
42795,0,1,1,0,1,0,1,1,1,1
42805,0,1,1,0,1,0,1,1,0,1
42815,0,1,1,0,1,0,1,1,0,1
42825,0,1,1,0,1,0,1,1,0,1
42835,0,1,1,0,1,0,1,1,0,1
42845,0,1,1,0,1,0,1,1,0,1
42855,0,1,1,0,1,0,1,1,0,1
42865,0,1,1,0,1,0,1,1,0,1
42875,1,0,1,1,1,0,1,0,1,1
42885,1,0,1,1,1,0,1,0,0,1
42895,1,0,1,1,1,0,1,0,0,1
42905,1,0,1,1,1,0,1,0,0,1
42915,1,0,1,1,1,0,1,0,0,1
42925,1,0,1,1,1,0,1,0,0,1
42935,1,0,1,1,1,0,1,0,0,1
42945,1,0,1,1,1,0,1,0,0,1
42955,0,1,1,0,1,1,1,1,1,1
42965,0,1,1,0,1,1,1,1,0,1
42975,0,1,1,0,1,1,1,1,0,1
42985,0,1,1,0,1,1,1,1,0,1
42995,0,1,1,0,1,1,1,1,0,1
43005,0,1,1,0,1,1,1,1,0,1
43015,0,1,1,0,1,1,1,1,0,1
43025,0,1,1,0,1,1,1,1,0,1
43035,1,1,1,0,1,0,0,0,1,1
43045,1,1,1,0,1,0,0,0,0,1
43055,1,1,1,0,1,0,0,0,0,1
43065,1,1,1,0,1,0,0,0,0,1
43075,1,1,1,0,1,0,0,0,0,1
43085,1,1,1,0,1,0,0,0,0,1
43095,1,1,1,0,1,0,0,0,0,1
43105,1,1,1,0,1,0,0,0,0,1
43115,1,0,0,1,1,0,1,0,1,1
43125,1,0,0,1,1,0,1,0,0,1
43135,1,0,0,1,1,0,1,0,0,1
43145,1,0,0,1,1,0,1,0,0,1
43155,1,0,0,1,1,0,1,0,0,1
43165,1,0,0,1,1,0,1,0,0,1
43175,1,0,0,1,1,0,1,0,0,1
43185,1,0,0,1,1,0,1,0,0,1
43195,0,1,0,1,1,1,1,1,1,1
43205,0,1,0,1,1,1,1,1,0,1
43215,0,1,0,1,1,1,1,1,0,1
43225,0,1,0,1,1,1,1,1,0,1
43235,0,1,0,1,1,1,1,1,0,1
43245,0,1,0,1,1,1,1,1,0,1
43255,0,1,0,1,1,1,1,1,0,1
43265,0,1,0,1,1,1,1,1,0,1
43275,0,0,0,0,0,0,1,0,1,1
43285,0,0,0,0,0,0,1,0,0,1
43295,0,0,0,0,0,0,1,0,0,1
43305,0,0,0,0,0,0,1,0,0,1
43315,0,0,0,0,0,0,1,0,0,1
43325,0,0,0,0,0,0,1,0,0,1
43335,0,0,0,0,0,0,1,0,0,1
43345,0,0,0,0,0,0,1,0,0,1
43355,0,1,0,0,0,1,1,0,1,1
43365,0,1,0,0,0,1,1,0,0,1
43375,0,1,0,0,0,1,1,0,0,1
43385,0,1,0,0,0,1,1,0,0,1
43395,0,1,0,0,0,1,1,0,0,1
43405,0,1,0,0,0,1,1,0,0,1
43415,0,1,0,0,0,1,1,0,0,1
43425,0,1,0,0,0,1,1,0,0,1
43435,1,0,1,0,0,0,1,0,1,1
43445,1,0,1,0,0,0,1,0,0,1
43455,1,0,1,0,0,0,1,0,0,1
43465,1,0,1,0,0,0,1,0,0,1
43475,1,0,1,0,0,0,1,0,0,1
43485,1,0,1,0,0,0,1,0,0,1
43495,1,0,1,0,0,0,1,0,0,1
43505,1,0,1,0,0,0,1,0,0,1
43515,0,0,0,0,1,1,0,1,1,1
43525,0,0,0,0,1,1,0,1,0,1
43535,0,0,0,0,1,1,0,1,0,1
43545,0,0,0,0,1,1,0,1,0,1
43555,0,0,0,0,1,1,0,1,0,1
43565,0,0,0,0,1,1,0,1,0,1
43575,0,0,0,0,1,1,0,1,0,1
43585,0,0,0,0,1,1,0,1,0,1
43595,1,0,1,1,1,0,0,1,1,1
43605,1,0,1,1,1,0,0,1,0,1
43615,1,0,1,1,1,0,0,1,0,1
43625,1,0,1,1,1,0,0,1,0,1
43635,1,0,1,1,1,0,0,1,0,1
43645,1,0,1,1,1,0,0,1,0,1
43655,1,0,1,1,1,0,0,1,0,1
43665,1,0,1,1,1,0,0,1,0,1
43675,0,1,1,1,0,0,1,1,1,1
43685,0,1,1,1,0,0,1,1,0,1
43695,0,1,1,1,0,0,1,1,0,1
43705,0,1,1,1,0,0,1,1,0,1
43715,0,1,1,1,0,0,1,1,0,1
43725,0,1,1,1,0,0,1,1,0,1
43735,0,1,1,1,0,0,1,1,0,1
43745,0,1,1,1,0,0,1,1,0,1
43755,1,0,1,1,0,1,1,1,1,1
43765,1,0,1,1,0,1,1,1,0,1
43775,1,0,1,1,0,1,1,1,0,1
43785,1,0,1,1,0,1,1,1,0,1
43795,1,0,1,1,0,1,1,1,0,1
43805,1,0,1,1,0,1,1,1,0,1
43815,1,0,1,1,0,1,1,1,0,1
43825,1,0,1,1,0,1,1,1,0,1
43835,0,0,1,1,0,0,0,1,1,1
43845,0,0,1,1,0,0,0,1,0,1
43855,0,0,1,1,0,0,0,1,0,1
43865,0,0,1,1,0,0,0,1,0,1
43875,0,0,1,1,0,0,0,1,0,1
43885,0,0,1,1,0,0,0,1,0,1
43895,0,0,1,1,0,0,0,1,0,1
43905,0,0,1,1,0,0,0,1,0,1
43915,0,0,1,0,1,1,0,0,1,1
43925,0,0,1,0,1,1,0,0,0,1
43935,0,0,1,0,1,1,0,0,0,1
43945,0,0,1,0,1,1,0,0,0,1
43955,0,0,1,0,1,1,0,0,0,1
43965,0,0,1,0,1,1,0,0,0,1
43975,0,0,1,0,1,1,0,0,0,1
43985,0,0,1,0,1,1,0,0,0,1
43995,1,1,1,1,0,1,0,0,1,1
44005,1,1,1,1,0,1,0,0,0,1
44015,1,1,1,1,0,1,0,0,0,1
44025,1,1,1,1,0,1,0,0,0,1
44035,1,1,1,1,0,1,0,0,0,1
44045,1,1,1,1,0,1,0,0,0,1
44055,1,1,1,1,0,1,0,0,0,1
44065,1,1,1,1,0,1,0,0,0,1
44075,1,1,1,0,0,0,1,0,1,1
44085,1,1,1,0,0,0,1,0,0,1
44095,1,1,1,0,0,0,1,0,0,1
44105,1,1,1,0,0,0,1,0,0,1
44115,1,1,1,0,0,0,1,0,0,1
44125,1,1,1,0,0,0,1,0,0,1
44135,1,1,1,0,0,0,1,0,0,1
44145,1,1,1,0,0,0,1,0,0,1
44155,0,1,0,1,0,0,0,0,1,1
44165,0,1,0,1,0,0,0,0,0,1
44175,0,1,0,1,0,0,0,0,0,1
44185,0,1,0,1,0,0,0,0,0,1
44195,0,1,0,1,0,0,0,0,0,1
44205,0,1,0,1,0,0,0,0,0,1
44215,0,1,0,1,0,0,0,0,0,1
44225,0,1,0,1,0,0,0,0,0,1
44235,0,1,1,0,1,0,0,0,1,1
44245,0,1,1,0,1,0,0,0,0,1
44255,0,1,1,0,1,0,0,0,0,1
44265,0,1,1,0,1,0,0,0,0,1
44275,0,1,1,0,1,0,0,0,0,1
44285,0,1,1,0,1,0,0,0,0,1
44295,0,1,1,0,1,0,0,0,0,1
44305,0,1,1,0,1,0,0,0,0,1
44315,0,0,0,1,0,0,1,1,1,1
44325,0,0,0,1,0,0,1,1,0,1
44335,0,0,0,1,0,0,1,1,0,1
44345,0,0,0,1,0,0,1,1,0,1
44355,0,0,0,1,0,0,1,1,0,1
44365,0,0,0,1,0,0,1,1,0,1
44375,0,0,0,1,0,0,1,1,0,1
44385,0,0,0,1,0,0,1,1,0,1
44395,0,0,0,0,1,0,1,1,1,1
44405,0,0,0,0,1,0,1,1,0,1
44415,0,0,0,0,1,0,1,1,0,1
44425,0,0,0,0,1,0,1,1,0,1
44435,0,0,0,0,1,0,1,1,0,1
44445,0,0,0,0,1,0,1,1,0,1
44455,0,0,0,0,1,0,1,1,0,1
44465,0,0,0,0,1,0,1,1,0,1
44475,1,0,0,1,0,0,0,1,1,1
44485,1,0,0,1,0,0,0,1,0,1
44495,1,0,0,1,0,0,0,1,0,1
44505,1,0,0,1,0,0,0,1,0,1
44515,1,0,0,1,0,0,0,1,0,1
44525,1,0,0,1,0,0,0,1,0,1
44535,1,0,0,1,0,0,0,1,0,1
44545,1,0,0,1,0,0,0,1,0,1
44555,1,1,1,1,1,0,1,1,1,1
44565,1,1,1,1,1,0,1,1,0,1
44575,1,1,1,1,1,0,1,1,0,1
44585,1,1,1,1,1,0,1,1,0,1
44595,1,1,1,1,1,0,1,1,0,1
44605,1,1,1,1,1,0,1,1,0,1
44615,1,1,1,1,1,0,1,1,0,1
44625,1,1,1,1,1,0,1,1,0,1
44635,1,1,0,0,0,0,0,1,1,1
44645,1,1,0,0,0,0,0,1,0,1
44655,1,1,0,0,0,0,0,1,0,1
44665,1,1,0,0,0,0,0,1,0,1
44675,1,1,0,0,0,0,0,1,0,1
44685,1,1,0,0,0,0,0,1,0,1
44695,1,1,0,0,0,0,0,1,0,1
44705,1,1,0,0,0,0,0,1,0,1
44715,0,0,1,0,1,1,1,1,1,1
44725,0,0,1,0,1,1,1,1,0,1
44735,0,0,1,0,1,1,1,1,0,1
44745,0,0,1,0,1,1,1,1,0,1
44755,0,0,1,0,1,1,1,1,0,1
44765,0,0,1,0,1,1,1,1,0,1
44775,0,0,1,0,1,1,1,1,0,1
44785,0,0,1,0,1,1,1,1,0,1
44795,0,0,1,1,1,1,1,0,1,1
44805,0,0,1,1,1,1,1,0,0,1
44815,0,0,1,1,1,1,1,0,0,1
44825,0,0,1,1,1,1,1,0,0,1
44835,0,0,1,1,1,1,1,0,0,1
44845,0,0,1,1,1,1,1,0,0,1
44855,0,0,1,1,1,1,1,0,0,1
44865,0,0,1,1,1,1,1,0,0,1
44875,0,1,0,0,0,1,0,0,1,1
44885,0,1,0,0,0,1,0,0,0,1
44895,0,1,0,0,0,1,0,0,0,1
44905,0,1,0,0,0,1,0,0,0,1
44915,0,1,0,0,0,1,0,0,0,1
44925,0,1,0,0,0,1,0,0,0,1
44935,0,1,0,0,0,1,0,0,0,1
44945,0,1,0,0,0,1,0,0,0,1
44955,0,0,0,0,1,1,0,1,1,1
44965,0,0,0,0,1,1,0,1,0,1
44975,0,0,0,0,1,1,0,1,0,1
44985,0,0,0,0,1,1,0,1,0,1
44995,0,0,0,0,1,1,0,1,0,1
45005,0,0,0,0,1,1,0,1,0,1
45015,0,0,0,0,1,1,0,1,0,1
45025,0,0,0,0,1,1,0,1,0,1
45035,1,0,0,0,0,1,0,0,1,1
45045,1,0,0,0,0,1,0,0,0,1
45055,1,0,0,0,0,1,0,0,0,1
45065,1,0,0,0,0,1,0,0,0,1
45075,1,0,0,0,0,1,0,0,0,1
45085,1,0,0,0,0,1,0,0,0,1
45095,1,0,0,0,0,1,0,0,0,1
45105,1,0,0,0,0,1,0,0,0,1
45115,1,1,1,1,0,1,1,1,1,1
45125,1,1,1,1,0,1,1,1,0,1
45135,1,1,1,1,0,1,1,1,0,1
45145,1,1,1,1,0,1,1,1,0,1
45155,1,1,1,1,0,1,1,1,0,1
45165,1,1,1,1,0,1,1,1,0,1
45175,1,1,1,1,0,1,1,1,0,1
45185,1,1,1,1,0,1,1,1,0,1
45195,1,0,1,1,0,0,1,1,1,1
45205,1,0,1,1,0,0,1,1,0,1
45215,1,0,1,1,0,0,1,1,0,1
45225,1,0,1,1,0,0,1,1,0,1
45235,1,0,1,1,0,0,1,1,0,1
45245,1,0,1,1,0,0,1,1,0,1
45255,1,0,1,1,0,0,1,1,0,1
45265,1,0,1,1,0,0,1,1,0,1
45275,1,1,0,1,1,1,0,0,1,1
45285,1,1,0,1,1,1,0,0,0,1
45295,1,1,0,1,1,1,0,0,0,1
45305,1,1,0,1,1,1,0,0,0,1
45315,1,1,0,1,1,1,0,0,0,1
45325,1,1,0,1,1,1,0,0,0,1
45335,1,1,0,1,1,1,0,0,0,1
45345,1,1,0,1,1,1,0,0,0,1
45355,0,1,1,1,0,1,1,1,1,1
45365,0,1,1,1,0,1,1,1,0,1
45375,0,1,1,1,0,1,1,1,0,1
45385,0,1,1,1,0,1,1,1,0,1
45395,0,1,1,1,0,1,1,1,0,1
45405,0,1,1,1,0,1,1,1,0,1
45415,0,1,1,1,0,1,1,1,0,1
45425,0,1,1,1,0,1,1,1,0,1
45435,0,1,0,1,1,1,0,0,1,1
45445,0,1,0,1,1,1,0,0,0,1
45455,0,1,0,1,1,1,0,0,0,1
45465,0,1,0,1,1,1,0,0,0,1
45475,0,1,0,1,1,1,0,0,0,1
45485,0,1,0,1,1,1,0,0,0,1
45495,0,1,0,1,1,1,0,0,0,1
45505,0,1,0,1,1,1,0,0,0,1
45515,1,0,1,0,0,1,0,0,1,1
45525,1,0,1,0,0,1,0,0,0,1
45535,1,0,1,0,0,1,0,0,0,1
45545,1,0,1,0,0,1,0,0,0,1
45555,1,0,1,0,0,1,0,0,0,1
45565,1,0,1,0,0,1,0,0,0,1
45575,1,0,1,0,0,1,0,0,0,1
45585,1,0,1,0,0,1,0,0,0,1
45595,1,0,0,1,1,1,0,0,1,1
45605,1,0,0,1,1,1,0,0,0,1
45615,1,0,0,1,1,1,0,0,0,1
45625,1,0,0,1,1,1,0,0,0,1
45635,1,0,0,1,1,1,0,0,0,1
45645,1,0,0,1,1,1,0,0,0,1
45655,1,0,0,1,1,1,0,0,0,1
45665,1,0,0,1,1,1,0,0,0,1
45675,0,0,1,1,1,1,0,1,1,1
45685,0,0,1,1,1,1,0,1,0,1
45695,0,0,1,1,1,1,0,1,0,1
45705,0,0,1,1,1,1,0,1,0,1
45715,0,0,1,1,1,1,0,1,0,1
45725,0,0,1,1,1,1,0,1,0,1
45735,0,0,1,1,1,1,0,1,0,1
45745,0,0,1,1,1,1,0,1,0,1
45755,1,1,0,1,0,0,0,0,1,1
45765,1,1,0,1,0,0,0,0,0,1
45775,1,1,0,1,0,0,0,0,0,1
45785,1,1,0,1,0,0,0,0,0,1
45795,1,1,0,1,0,0,0,0,0,1
45805,1,1,0,1,0,0,0,0,0,1
45815,1,1,0,1,0,0,0,0,0,1
45825,1,1,0,1,0,0,0,0,0,1
45835,0,0,1,1,0,0,0,1,1,1
45845,0,0,1,1,0,0,0,1,0,1
45855,0,0,1,1,0,0,0,1,0,1
45865,0,0,1,1,0,0,0,1,0,1
45875,0,0,1,1,0,0,0,1,0,1
45885,0,0,1,1,0,0,0,1,0,1
45895,0,0,1,1,0,0,0,1,0,1
45905,0,0,1,1,0,0,0,1,0,1
45915,1,0,0,1,1,0,1,1,1,1
45925,1,0,0,1,1,0,1,1,0,1
45935,1,0,0,1,1,0,1,1,0,1
45945,1,0,0,1,1,0,1,1,0,1
45955,1,0,0,1,1,0,1,1,0,1
45965,1,0,0,1,1,0,1,1,0,1
45975,1,0,0,1,1,0,1,1,0,1
45985,1,0,0,1,1,0,1,1,0,1
45995,1,0,0,1,1,0,1,1,0,0
46005,1,0,0,1,1,0,1,1,0,0
46015,1,0,0,1,1,0,1,1,0,0
46025,1,0,0,1,1,0,1,1,0,0
46035,1,0,0,1,1,0,1,1,0,0
46045,1,0,0,1,1,0,1,1,0,0
46055,1,0,0,1,1,0,1,1,0,0
46065,1,0,0,1,1,0,1,1,0,0
46075,1,0,0,1,1,0,1,1,0,0
46085,1,0,0,1,1,0,1,1,0,0
46095,1,0,0,1,1,0,1,1,0,0
46105,1,0,0,1,1,0,1,1,0,0
46115,1,0,0,1,1,0,1,1,0,0
46125,1,0,0,1,1,0,1,1,0,0
46135,1,0,0,1,1,0,1,1,0,0
46145,1,0,0,1,1,0,1,1,0,0
46155,1,0,0,1,1,0,1,1,0,0
46165,1,0,0,1,1,0,1,1,0,0
46175,1,0,0,1,1,0,1,1,0,0
46185,1,0,0,1,1,0,1,1,0,0
46195,1,0,0,1,1,0,1,1,0,0
46205,1,0,0,1,1,0,1,1,0,0
46215,1,0,0,1,1,0,1,1,0,0
46225,1,0,0,1,1,0,1,1,0,0
46235,1,0,0,1,1,0,1,1,0,0
46245,1,0,0,1,1,0,1,1,0,0
46255,1,0,0,1,1,0,1,1,0,0
46265,1,0,0,1,1,0,1,1,0,0
46275,1,0,0,1,1,0,1,1,0,0
46285,1,0,0,1,1,0,1,1,0,0
46295,1,0,0,1,1,0,1,1,0,0
46305,1,0,0,1,1,0,1,1,0,0
46315,1,0,0,1,1,0,1,1,0,0
46325,1,0,0,1,1,0,1,1,0,0
46335,1,0,0,1,1,0,1,1,0,0
46345,1,0,0,1,1,0,1,1,0,0
46355,1,0,0,1,1,0,1,1,0,0
46365,1,0,0,1,1,0,1,1,0,0
46375,1,0,0,1,1,0,1,1,0,0
46385,1,0,0,1,1,0,1,1,0,0
46395,1,0,0,1,1,0,1,1,0,0
46405,1,0,0,1,1,0,1,1,0,0
46415,1,0,0,1,1,0,1,1,0,0
46425,1,0,0,1,1,0,1,1,0,0
46435,1,0,0,1,1,0,1,1,0,0
46445,1,0,0,1,1,0,1,1,0,0
46455,1,0,0,1,1,0,1,1,0,0
46465,1,0,0,1,1,0,1,1,0,0
46475,1,0,0,1,1,0,1,1,0,0
46485,1,0,0,1,1,0,1,1,0,0
46495,1,0,0,1,1,0,1,1,0,0
46505,1,0,0,1,1,0,1,1,0,0
46515,1,0,0,1,1,0,1,1,0,0
46525,1,0,0,1,1,0,1,1,0,0
46535,1,0,0,1,1,0,1,1,0,0
46545,1,0,0,1,1,0,1,1,0,0
46555,1,0,0,1,1,0,1,1,0,0
46565,1,0,0,1,1,0,1,1,0,0
46575,1,0,0,1,1,0,1,1,0,0
46585,1,0,0,1,1,0,1,1,0,0
46595,1,0,0,1,1,0,1,1,0,0
46605,1,0,0,1,1,0,1,1,0,0
46615,1,0,0,1,1,0,1,1,0,0
46625,1,0,0,1,1,0,1,1,0,0
46635,1,0,0,1,1,0,1,1,0,0
46645,1,0,0,1,1,0,1,1,0,0
46655,1,0,0,1,1,0,1,1,0,0
46665,1,0,0,1,1,0,1,1,0,0
46675,1,0,0,1,1,0,1,1,0,0
46685,1,0,0,1,1,0,1,1,0,0
46695,1,0,0,1,1,0,1,1,0,0
46705,1,0,0,1,1,0,1,1,0,0
46715,1,0,0,1,1,0,1,1,0,0
46725,1,0,0,1,1,0,1,1,0,0
46735,1,0,0,1,1,0,1,1,0,0
46745,1,0,0,1,1,0,1,1,0,0
46755,1,0,0,1,1,0,1,1,0,0
46765,1,0,0,1,1,0,1,1,0,0
46775,1,0,0,1,1,0,1,1,0,0
46785,1,0,0,1,1,0,1,1,0,0
46795,1,0,0,1,1,0,1,1,0,0
46805,1,0,0,1,1,0,1,1,0,0
46815,1,0,0,1,1,0,1,1,0,0
46825,1,0,0,1,1,0,1,1,0,0
46835,1,0,0,1,1,0,1,1,0,0
46845,1,0,0,1,1,0,1,1,0,0
46855,1,0,0,1,1,0,1,1,0,0
46865,1,0,0,1,1,0,1,1,0,0
46875,1,0,0,1,1,0,1,1,0,0
46885,1,0,0,1,1,0,1,1,0,0
46895,1,0,0,1,1,0,1,1,0,0
46905,1,0,0,1,1,0,1,1,0,0
46915,1,0,0,1,1,0,1,1,0,0
46925,1,0,0,1,1,0,1,1,0,0
46935,1,0,0,1,1,0,1,1,0,0
46945,1,0,0,1,1,0,1,1,0,0
46955,1,0,0,1,1,0,1,1,0,0
46965,1,0,0,1,1,0,1,1,0,0
46975,1,0,0,1,1,0,1,1,0,0
46985,1,0,0,1,1,0,1,1,0,0
46995,1,0,0,1,1,0,1,1,0,0
47005,1,0,0,1,1,0,1,1,0,0
47015,1,0,0,1,1,0,1,1,0,0
47025,1,0,0,1,1,0,1,1,0,0
47035,1,0,0,1,1,0,1,1,0,0
47045,1,0,0,1,1,0,1,1,0,0
47055,1,0,0,1,1,0,1,1,0,0
47065,1,0,0,1,1,0,1,1,0,0
47075,1,0,0,1,1,0,1,1,0,0
47085,1,0,0,1,1,0,1,1,0,0
47095,1,0,0,1,1,0,1,1,0,0
47105,1,0,0,1,1,0,1,1,0,0
47115,1,0,0,1,1,0,1,1,0,0
47125,1,0,0,1,1,0,1,1,0,0
47135,1,0,0,1,1,0,1,1,0,0
47145,1,0,0,1,1,0,1,1,0,0
47155,1,0,0,1,1,0,1,1,0,0
47165,1,0,0,1,1,0,1,1,0,0
47175,1,0,0,1,1,0,1,1,0,0
47185,1,0,0,1,1,0,1,1,0,0
47195,1,1,0,0,1,0,0,0,1,1
47205,1,1,0,0,1,0,0,0,0,1
47215,1,1,0,0,1,0,0,0,0,1
47225,1,1,0,0,1,0,0,0,0,1
47235,1,1,0,0,1,0,0,0,0,1
47245,1,1,0,0,1,0,0,0,0,1
47255,1,1,0,0,1,0,0,0,0,1
47265,1,1,0,0,1,0,0,0,0,1
47275,1,1,1,0,0,0,1,0,1,1
47285,1,1,1,0,0,0,1,0,0,1
47295,1,1,1,0,0,0,1,0,0,1
47305,1,1,1,0,0,0,1,0,0,1
47315,1,1,1,0,0,0,1,0,0,1
47325,1,1,1,0,0,0,1,0,0,1
47335,1,1,1,0,0,0,1,0,0,1
47345,1,1,1,0,0,0,1,0,0,1
47355,1,1,1,0,0,0,1,0,1,1
47365,1,1,1,0,0,0,1,0,0,1
47375,1,1,1,0,0,0,1,0,0,1
47385,1,1,1,0,0,0,1,0,0,1
47395,1,1,1,0,0,0,1,0,0,1
47405,1,1,1,0,0,0,1,0,0,1
47415,1,1,1,0,0,0,1,0,0,1
47425,1,1,1,0,0,0,1,0,0,1
47435,0,0,1,1,1,1,1,1,1,1
47445,0,0,1,1,1,1,1,1,0,1
47455,0,0,1,1,1,1,1,1,0,1
47465,0,0,1,1,1,1,1,1,0,1
47475,0,0,1,1,1,1,1,1,0,1
47485,0,0,1,1,1,1,1,1,0,1
47495,0,0,1,1,1,1,1,1,0,1
47505,0,0,1,1,1,1,1,1,0,1
47515,0,0,1,0,1,0,0,1,1,1
47525,0,0,1,0,1,0,0,1,0,1
47535,0,0,1,0,1,0,0,1,0,1
47545,0,0,1,0,1,0,0,1,0,1
47555,0,0,1,0,1,0,0,1,0,1
47565,0,0,1,0,1,0,0,1,0,1
47575,0,0,1,0,1,0,0,1,0,1
47585,0,0,1,0,1,0,0,1,0,1
47595,1,1,1,0,0,1,1,1,1,1
47605,1,1,1,0,0,1,1,1,0,1
47615,1,1,1,0,0,1,1,1,0,1
47625,1,1,1,0,0,1,1,1,0,1
47635,1,1,1,0,0,1,1,1,0,1
47645,1,1,1,0,0,1,1,1,0,1
47655,1,1,1,0,0,1,1,1,0,1
47665,1,1,1,0,0,1,1,1,0,1
47675,0,1,0,0,0,0,1,0,1,1
47685,0,1,0,0,0,0,1,0,0,1
47695,0,1,0,0,0,0,1,0,0,1
47705,0,1,0,0,0,0,1,0,0,1
47715,0,1,0,0,0,0,1,0,0,1
47725,0,1,0,0,0,0,1,0,0,1
47735,0,1,0,0,0,0,1,0,0,1
47745,0,1,0,0,0,0,1,0,0,1
47755,0,1,0,1,0,1,1,0,1,1
47765,0,1,0,1,0,1,1,0,0,1
47775,0,1,0,1,0,1,1,0,0,1
47785,0,1,0,1,0,1,1,0,0,1
47795,0,1,0,1,0,1,1,0,0,1
47805,0,1,0,1,0,1,1,0,0,1
47815,0,1,0,1,0,1,1,0,0,1
47825,0,1,0,1,0,1,1,0,0,1
47835,1,1,1,0,0,1,1,0,1,1
47845,1,1,1,0,0,1,1,0,0,1
47855,1,1,1,0,0,1,1,0,0,1
47865,1,1,1,0,0,1,1,0,0,1
47875,1,1,1,0,0,1,1,0,0,1
47885,1,1,1,0,0,1,1,0,0,1
47895,1,1,1,0,0,1,1,0,0,1
47905,1,1,1,0,0,1,1,0,0,1
47915,1,0,1,1,0,0,1,0,1,1
47925,1,0,1,1,0,0,1,0,0,1
47935,1,0,1,1,0,0,1,0,0,1
47945,1,0,1,1,0,0,1,0,0,1
47955,1,0,1,1,0,0,1,0,0,1
47965,1,0,1,1,0,0,1,0,0,1
47975,1,0,1,1,0,0,1,0,0,1
47985,1,0,1,1,0,0,1,0,0,1
47995,0,1,0,1,1,1,0,1,1,1
48005,0,1,0,1,1,1,0,1,0,1
48015,0,1,0,1,1,1,0,1,0,1
48025,0,1,0,1,1,1,0,1,0,1
48035,0,1,0,1,1,1,0,1,0,1
48045,0,1,0,1,1,1,0,1,0,1
48055,0,1,0,1,1,1,0,1,0,1
48065,0,1,0,1,1,1,0,1,0,1
48075,1,0,1,1,1,0,0,0,1,1
48085,1,0,1,1,1,0,0,0,0,1
48095,1,0,1,1,1,0,0,0,0,1
48105,1,0,1,1,1,0,0,0,0,1
48115,1,0,1,1,1,0,0,0,0,1
48125,1,0,1,1,1,0,0,0,0,1
48135,1,0,1,1,1,0,0,0,0,1
48145,1,0,1,1,1,0,0,0,0,1
48155,1,1,1,0,1,0,1,0,1,1
48165,1,1,1,0,1,0,1,0,0,1
48175,1,1,1,0,1,0,1,0,0,1
48185,1,1,1,0,1,0,1,0,0,1
48195,1,1,1,0,1,0,1,0,0,1
48205,1,1,1,0,1,0,1,0,0,1
48215,1,1,1,0,1,0,1,0,0,1
48225,1,1,1,0,1,0,1,0,0,1
48235,1,0,0,0,1,1,1,0,1,1
48245,1,0,0,0,1,1,1,0,0,1
48255,1,0,0,0,1,1,1,0,0,1
48265,1,0,0,0,1,1,1,0,0,1
48275,1,0,0,0,1,1,1,0,0,1
48285,1,0,0,0,1,1,1,0,0,1
48295,1,0,0,0,1,1,1,0,0,1
48305,1,0,0,0,1,1,1,0,0,1
48315,1,1,1,0,1,0,0,0,1,1
48325,1,1,1,0,1,0,0,0,0,1
48335,1,1,1,0,1,0,0,0,0,1
48345,1,1,1,0,1,0,0,0,0,1
48355,1,1,1,0,1,0,0,0,0,1
48365,1,1,1,0,1,0,0,0,0,1
48375,1,1,1,0,1,0,0,0,0,1
48385,1,1,1,0,1,0,0,0,0,1
48395,0,0,0,0,0,1,0,0,1,1
48405,0,0,0,0,0,1,0,0,0,1
48415,0,0,0,0,0,1,0,0,0,1
48425,0,0,0,0,0,1,0,0,0,1
48435,0,0,0,0,0,1,0,0,0,1
48445,0,0,0,0,0,1,0,0,0,1
48455,0,0,0,0,0,1,0,0,0,1
48465,0,0,0,0,0,1,0,0,0,1
48475,1,0,0,0,0,0,0,0,1,1
48485,1,0,0,0,0,0,0,0,0,1
48495,1,0,0,0,0,0,0,0,0,1
48505,1,0,0,0,0,0,0,0,0,1
48515,1,0,0,0,0,0,0,0,0,1
48525,1,0,0,0,0,0,0,0,0,1
48535,1,0,0,0,0,0,0,0,0,1
48545,1,0,0,0,0,0,0,0,0,1
